id	intConsecutivo	dtmh323setuptime	dtmh323connecttime	dtmh323disconnecttime	intIdFecha	intCodigoFecha	strNASIdentifier	intAcctSessionTime	intClientIPAddress	intNASIPAddress	strAcctTerminateCause	strCallingStationId	strCalledStationId	strAcmeFlowTypeaudioF	strAcmeFlowInRealmaudioF	intAcmeCallingPacketsaudio	intAcmeCallingRTPPacketsLostaudio	intAcmeCallingRTPAvgJitterAudio	intAcmeCallingRTPMaxJitteraudio	intSASCallingFactorRAudio	intSASCalledFactorRAudio	strAcmeSessionIngressRealm	strAcmeSessionEgressRealm	strAcmeSessionProtocolType	intAcmeCalledPacketsaudio	intAcmeCalledRTPPacketsLostaudio	intAcmeCalledRTPAvgJitterAudio	intAcmeCalledRTPMaxJitteraudio	strAcmeFirmwareVersion	intAcmeCallingPacketsvideo	intAcmeCallingRTPPacketsLostvideo	intAcmeCallingRTPAvgJittervideo	intAcmeCallingRTPMaxJittervideo	intAcmeCalledPacketsvideo	intAcmeCalledRTPPacketsLostvideo	intAcmeCalledRTPAvgJittervideo	intAcmeCalledRTPMaxJittervideo	intSASCallingFactorRRTpAudio	intModalidad	intCodigoGeografia	Count_intAcmeCallingRTPAvgJitterAudio	Count_intSASCallingFactorRaudio	Count_intSASCalledFactorRaudio	Count_intAcmeCalledRTPAvgJitterAudio	Count_intAcmeCallingRTPAvgJittervideo	Count_intAcmeCalledRTPAvgJittervideo	Count_intSASCallingFactorRRTPaudio	strAcctSessionId	intIdSAScallingdomain	intIdSAScalleddomain	intIdAcmeSipEstado	intIdSASIngressRemoteAddrIP	intIdSASEgressLocalAddrIP	intCodigoGeografia	strCodigoCiudad	strNombreCiudad	strCodigoDeptoEstado	strNombreDeptoEstado	strCodigoPais	strNombrePais	strNombreRegion	strTipo	strCiudadCapital	dtmFechaInicioVig	dtmFechaFinVig	dtmFechaModificacion	strEstado
1	708599673	2015-10-01 00:15:21.000	2015-10-01 00:15:21.000	2015-10-01 00:15:21.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56458615	56431966			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	g6d7gdjvgipgdjc6b8j7tjpc7vkt6pbg@SoftX3000	428	99	486	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708600295	2015-10-01 00:15:34.000	2015-10-01 00:15:34.000	2015-10-01 00:15:34.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56458615	56431966			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	d6ckkbibgd7tku2bhv2hhjvh6pv26jci@SoftX3000	428	99	486	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708602081	2015-10-01 00:16:09.000	2015-10-01 00:16:09.000	2015-10-01 00:16:09.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56450798	56431726			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	kjugiu2j76ipjtgttvpgiti7bv82vvbd@SoftX3000	428	99	408	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708602137	2015-10-01 00:15:50.000	2015-10-01 00:15:57.000	2015-10-01 00:16:10.000	20151001	2457297	sbcmde03	13	0	0	User-Request	56458615	56431966	PCMU	core-oser	636	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	635	0	2	14	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	kpictubv8k8vtdciku6vkjkdji8jj2kp@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708603720	2015-10-01 00:16:41.000	2015-10-01 00:16:41.000	2015-10-01 00:16:41.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56450798	56431726			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	p6bvidcd6iv7jk2k62pgh2dvdpkvu6tb@SoftX3000	428	99	408	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708615958	2015-10-01 00:20:14.000	2015-10-01 00:20:14.000	2015-10-01 00:20:48.000	20151001	2457297	sbcmde02	34	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	1741	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	1660	0	1	756	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	92,68560028	1	10839	0	1	1	1	0	0	1	jpku67j6kt6gk2ud8b82dhc7pujji2cd@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708628483	2015-10-01 00:22:00.000	2015-10-01 00:22:18.000	2015-10-01 00:24:40.000	20151001	2457297	sbcmde03	142	0	0	User-Request	56453840	56438387	PCMU	core-oser	7083	2	1	3	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	7085	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	92,61660004	1	10839	1	1	1	0	0	0	1	8vdtubtgihu6it7cubih2ihjuhj6pckd@SoftX3000	590	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708631098	2015-10-01 00:25:30.000	2015-10-01 00:25:30.000	2015-10-01 00:25:30.000	20151001	2457297	sbcmde03	0	0	0	User-Error	53196114	53188338			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10800	0	0	0	0	0	0	0	dbj8vdcdtcdvguph8ppcd682j67d7gki@SoftX3000	428	99	487	1	0	10800	5300	BARRANQUILLA	80	ATLANTICO	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708640744	2015-10-01 00:28:09.000	2015-10-01 00:28:20.000	2015-10-01 00:28:48.000	20151001	2457297	sbcmde03	28	0	0	User-Request	56461377	56432395	G729	core-oser	1406	0	0	2	82,38950348	82,38950348	core-oser	acc-slbmde-mde6300	SIP	1414	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	82,38950348	1	10839	0	1	1	0	0	0	1	bct2puv76h7gt2h7b6gtgc7vtgju2k2h@SoftX3000	590	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708654992	2015-10-01 00:33:10.000	2015-10-01 00:33:29.000	2015-10-01 00:33:50.000	20151001	2457297	sbcmde03	21	0	0	User-Request	56459710	56431711	PCMU	core-oser	989	0	0	2	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	987	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	ijhcbgjk7jkg68hij6dphb7hugk2ihpk@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708657654	2015-10-01 00:34:45.000	2015-10-01 00:34:45.000	2015-10-01 00:34:45.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56458891	56454967	G729	acc-slbmde-mde6300	0	0	0	0	0	0	acc-slbmde-mde6300	core-huawei-3	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	ab33eb042cf61cc0	26	72	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708659681	2015-10-01 00:34:09.000	2015-10-01 00:34:32.000	2015-10-01 00:35:29.000	20151001	2457297	sbcmde03	57	0	0	User-Request	56425547	56431186	PCMU	core-oser	2867	0	0	2	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	2864	0	0	3	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	jji7hp27biu7j2khd6i8pbtid7vbbhku@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708662426	2015-10-01 00:31:37.000	2015-10-01 00:31:45.000	2015-10-01 00:36:25.000	20151001	2457297	sbcmde03	280	0	0	User-Request	56438769	56438450	G729	core-oser	13985	0	0	20	82,38950348	82,38950348	core-oser	acc-slbmde-mde6300	SIP	13991	1	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	82,38950348	1	10839	0	1	1	0	0	0	1	uc2chhgjjdkd2dtthkjp7jip6hcj2vgj@SoftX3000	590	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708679246	2015-10-01 02:16:24.000	2015-10-01 02:16:33.000	2015-10-01 03:00:37.000	20151001	2457297	sbcmde03	2644	0	0	User-Request	56438432	56431209	PCMU	core-oser	132193	4	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	132188	7	0	180	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,16940308	1	10839	0	1	1	0	0	0	1	8iiiu2vu2vjit72ic8hpuu6i8vigvu6c@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708698311	2015-10-01 03:23:40.000	2015-10-01 03:24:15.000	2015-10-01 03:24:40.000	20151001	2457297	sbcmde03	25	0	0	User-Request	56459192	56431935	PCMU	core-oser	1235	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1240	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	7dc8hu2kug2pphhdk7pdcgbb2p87vb6b@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708700719	2015-10-01 03:28:06.000	2015-10-01 03:28:08.000	2015-10-01 03:28:24.000	20151001	2457297	sbcmde03	16	0	0	User-Request	56456497	56431239	PCMU	core-oser	772	0	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	778	0	2	25	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	g78hbh2vu76cpkhpvbt7gdhv6cj6bjbp@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708705792	2015-10-01 03:36:59.000	2015-10-01 03:37:02.000	2015-10-01 03:37:12.000	20151001	2457297	sbcmde03	10	0	0	User-Request	56452497	56431649	PCMU	core-oser	474	0	0	3	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	480	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	c6ckb67v6dgkcgpt77bpckjttuhvh878@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708706698	2015-10-01 03:37:22.000	2015-10-01 03:37:30.000	2015-10-01 03:38:54.000	20151001	2457297	sbcmde03	84	0	0	User-Request	56451702	56431154	PCMU	core-oser	4182	0	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	4171	9	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	d86pkhvhp7jh7ktk7pbvh7vvt8vcgihj@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707110905	2015-10-01 02:09:26.000	2015-10-01 02:09:59.000	2015-10-01 02:11:00.000	20151001	2457297	sbcmde03	61	0	0	User-Request	53197969	53198314	PCMU	core-oser	3074	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	3084	0	0	11	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10800	0	1	1	0	0	0	1	u7kcdpgudhiibgbhh78hdbdv7t8vbbvc@SoftX3000	709	9	0	1	0	10800	5300	BARRANQUILLA	80	ATLANTICO	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707114405	2015-10-01 02:11:47.000	2015-10-01 02:11:47.000	2015-10-01 02:13:03.000	20151001	2457297	sbcmde02	76	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	3845	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	3738	0	0	1132	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	k7k788ubi2dp2627282cid2gbvjb6i6g@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707117022	2015-10-01 02:14:27.000	2015-10-01 02:14:29.000	2015-10-01 02:14:45.000	20151001	2457297	sbcmde03	16	0	0	User-Request	56457623	56431239	PCMU	core-oser	775	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	782	0	3	28	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	ggvdv2gdb7tvvhihbiuijtc6vvjc2pkv@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707118586	2015-10-01 02:14:01.000	2015-10-01 02:14:16.000	2015-10-01 02:15:43.000	20151001	2457297	sbcmde03	87	0	0	User-Request	56451005	56431399	PCMU	core-oser	4300	0	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	4305	0	0	2	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	t2k7bhu87gu6662g8dggtb86tvhg7vhp@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707127223	2015-10-01 02:21:28.000	2015-10-01 02:21:31.000	2015-10-01 02:21:44.000	20151001	2457297	sbcmde03	13	0	0	User-Request	56424700	56431196	PCMA	core-oser	609	0	0	0	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	624	0	0	50	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	hjtu6p2b66igcp6j7juh8t6dguvjgu86@SoftX3000	709	9	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707128369	2015-10-01 02:22:14.000	2015-10-01 02:22:21.000	2015-10-01 02:22:30.000	20151001	2457297	sbcmde03	9	0	0	User-Request	56459411	56431061	PCMU	core-oser	425	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	383	45	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	ipg87gdp276k7pubv8j6j7b688pd6pgb@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707133300	2015-10-01 02:22:04.000	2015-10-01 02:22:18.000	2015-10-01 02:25:35.000	20151001	2457297	sbcmde03	197	0	0	User-Request	75897219	75891864	PCMU	core-oser	9828	0	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	9831	0	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	11243	0	1	1	0	0	0	1	kdc8uhutkhp6upvdtub2ddcpt68ppddh@SoftX3000	428	99	0	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707145389	2015-10-01 02:25:07.000	2015-10-01 02:25:13.000	2015-10-01 02:33:22.000	20151001	2457297	sbcmde03	489	0	0	User-Request	56459411	56431061	PCMU	core-oser	24455	0	0	4	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	21962	2489	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	77cutt8k6j628kbvic78ttjk2bdthkd7@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	707174474	2015-10-01 02:55:25.000	2015-10-01 02:55:49.000	2015-10-01 02:58:54.000	20151001	2457297	sbcmde03	185	0	0	User-Request	56445722	56431581	PCMU	core-oser	9232	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	8058	1175	0	2	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	8uij6khtviukdvp2bjdpivpgtiv7cikj@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708713315	2015-10-01 03:53:01.000	2015-10-01 03:53:04.000	2015-10-01 03:53:38.000	20151001	2457297	sbcmde03	34	0	0	User-Request	56425421	56431645	PCMU	core-oser	1713	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1717	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	2bvdjbhcgutibppdu6v7ugb7ipk2cidc@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708716338	2015-10-01 03:56:17.000	2015-10-01 03:56:21.000	2015-10-01 04:01:12.000	20151001	2457297	sbcmde03	291	0	0	User-Request	56425421	56431645	PCMU	core-oser	14197	352	0	26	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	14554	0	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	59,03020096	1	10839	0	1	1	0	0	0	1	uhh68cjv6h7vi6vkv2j7ujtu2jvggj6k@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708725466	2015-10-01 04:39:04.000	2015-10-01 04:39:04.000	2015-10-01 04:40:37.000	20151001	2457297	sbcmde02	93	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4684	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	4561	0	1	1672	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	tbd7c7tjcbb6vhgk8ghgc6hd7h62gbp7@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708731223	2015-10-01 05:26:01.000	2015-10-01 05:26:01.000	2015-10-01 05:26:19.000	20151001	2457297	sbcmde02	18	0	0	User-Request	75892010	75892120	PCMU	core-sanjuan-1395	1832	0	0	40	93,23619843	93,23619843	core-sanjuan-1395	acc-sanjuan-1395	SIP	908	0	0	106	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	11243	0	1	1	0	0	0	1	p8c2p76gi8p6bgd6kd6tccguigph6btc@SoftX3000	530	99	0	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708731434	2015-10-01 05:26:39.000	2015-10-01 05:26:39.000	2015-10-01 05:28:28.000	20151001	2457297	sbcmde02	109	0	0	User-Request	75892010	75892120	PCMU	core-sanjuan-1395	10834	0	0	40	93,23619843	93,23619843	core-sanjuan-1395	acc-sanjuan-1395	SIP	5321	0	1	2054	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	11243	0	1	1	1	0	0	1	8cjj7g6v2dhjc8d7hij6ii6uijjppv7b@SoftX3000	530	99	0	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708732022	2015-10-01 05:34:27.000	2015-10-01 05:34:30.000	2015-10-01 05:34:46.000	20151001	2457297	sbcmde03	16	0	0	User-Request	56457623	56431239	PCMU	core-oser	774	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	780	0	1	22	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	87ti22gjku72gdu8j7pi86gt7ujjt78i@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708738899	2015-10-01 07:28:07.000	2015-10-01 07:28:10.000	2015-10-01 07:28:25.000	20151001	2457297	sbcmde03	15	0	0	User-Request	56456497	56431239	PCMU	core-oser	775	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	781	0	0	18	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	2pb6hivh7b6c7hckd6hdvu7pj2p2djv6@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708740811	2015-10-01 08:02:25.000	2015-10-01 08:02:25.000	2015-10-01 08:03:05.000	20151001	2457297	sbcmde02	40	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	2019	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	1933	0	1	1007	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	kv2icvtuhdikphjjbji2tcbp7dpk88uj@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708743362	2015-10-01 08:54:28.000	2015-10-01 08:54:31.000	2015-10-01 08:54:46.000	20151001	2457297	sbcmde03	15	0	0	User-Request	56457623	56431239	PCMU	core-oser	776	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	782	0	1	12	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	cutivbphigvigghditk2ijvtdh2p7ttc@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708752287	2015-10-01 10:28:20.000	2015-10-01 10:28:20.000	2015-10-01 10:28:20.000	20151001	2457297	sbcmde03	0	0	0	User-Error	75897219	75891864			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	11243	0	0	0	0	0	0	0	bjhk2i666i2ubc8g87v7bhdt8u87ttp7@SoftX3000	428	99	487	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	708753270	2015-10-01 10:33:36.000	2015-10-01 10:33:36.000	2015-10-01 10:33:36.000	20151001	2457297	sbcmde03	0	0	0	User-Error	75897122	75891399			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	11243	0	0	0	0	0	0	0	6hcpp7dutc28pvk7tckj6j78tcugvu2p@SoftX3000	428	99	487	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
